id,title,description,url,published_at
1076,"Drugmakers see stocks tank after RFK Jr is nominated to oversee health department","US drugmakers saw their stocks tank on Thursday and Friday following the announcement that former independent presidential candidate and anti-vaccine conspiracy theorist Robert F Kennedy Jr is president-elect Donald Trump ’s nominee to lead the Department of …",https://www.newsbreak.com/share/3676399245344-drugmakers-see-stocks-tank-after-rfk-jr-is-nominated-to-oversee-health-department?s=a2&amp;share_destination_id=MTU5NjE3NDAzLTE3MzE3MjQzMTIxOTg%3D&amp;pd=0AnjmFiw&amp;hl=en_US&amp;send_time=1731724312&amp;actBtn=bottomBar&amp;_f=app_share&amp;trans_data=%7B%22platform%22%3A1%2C%22cv%22%3A%2224.45.0%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_foryou_blend_exp_24q4-v7%2Cns_foryou_model_exp_24q4-v4%2Cns_local_strategy_24q4_exp-v10%2Cns_foryou_recall_exp_24q4-v9%2Cns_pushv1-v7%2Cns_foryou_rank_exp_24q4-v4,"2024-11-16 02:32:37"
1077,"John Downing: Paper supply mess is a metaphor for German political woes","Incredible though it may seem, fears of a shortage of paper to print ballot forms was a factor in the debate on the timing of Germany’s election after its coalition government collapsed. If you were told that was happening in Ireland, the more fatalistic amon…",https://www.independent.ie/opinion/comment/john-downing-paper-supply-mess-is-a-metaphor-for-german-political-woes/a969807574.html,"2024-11-16 02:30:00"
1078,"Salad producer Nature’s Best predicts 2024 profit fall due to higher wages and bad weather","Drogheda-based Nature’s Best, one of Ireland’s biggest producers and distributors of salad products, expects profits this year to be hit by higher labour costs after the minimum wage increased and bad weather in Europe ­curtailed supplies.",https://www.independent.ie/business/salad-producer-natures-best-predicts-2024-profit-fall-due-to-higher-wages-and-bad-weather/a1079398460.html,"2024-11-16 02:30:00"
1079,"2bn litres of petrol imported in one month — Report","The Nigerian National Petroleum Company Limited and other marketers imported more than two billion litres of Premium Motor Spirit (petrol), within 42 days from October 1 to November 11, 2024. As dealers intensified the importation of PMS, Automotive Gas Oil (…",https://punchng.com/2bn-litres-of-petrol-imported-in-one-month-report/,"2024-11-16 02:21:42"
1080,"Hume on Religion","[Revised entry by Paul Russell and Anders Kraal on November 15, 2024. 
Changes to: Main text, Bibliography]
 David Hume's various writings concerning problems of religion are among the most important and influential contributions on this topic. In these writi…",https://plato.stanford.edu/entries/hume-religion/,"2024-11-16 02:15:25"
1081,"Weekend reading: Again, everything is cyclical, again","Going around in circles, plus the rest of the week's good reads…
The post Weekend reading: Again, everything is cyclical, again appeared first on Monevator.",https://monevator.com/weekend-reading-again-everything-is-cyclical-again/,"2024-11-16 02:08:15"
1082,"Is There a Problem With ‘Mathbots’?","Why has AI been relatively mute in math classrooms around the country? And is it a broader failure that could hinder the tools' impact on learning?",https://www.edsurge.com/news/2024-11-15-is-there-a-problem-with-mathbots,"2024-11-16 02:04:51"
1083,"Xi seizes role as global defender of free trade against Trump","<p>LIMA &mdash; As United States President-elect Donald Trump threatens to impose tariffs on the entire world, Xi Jinping is once again wasting no time in positioning himself as the premier defender of the international trading system.</p>",https://www.bangkokpost.com/business/general/2903196/chinas-xi-jinping-seizes-role-as-global-defender-of-free-trade-against-us-president-elect-donald-trump,"2024-11-16 02:04:00"
1084,"Khaw Rashon: Kiba bit ba biang ki dei ban weng kyrteng dalade na ka thup iohmyntoi, ong u ma Comingone Ymbon","U Myntri ka tnad ka Food Civil Supplies & Consumer Affairs, Ma Comingone Ymbon ula kyntu iaki nongioh myntoi kiba bit kiba biang ban weng kyrteng dalade da ka mon sngewbha na ka thup jong ki nongioh myntoi (beneficiaries) khnang ba ki longiing kiba dei hok ki…",https://www.syllad.com/khaw-rashon-kiba-bit-ba-biang-ki-dei-ban-weng-kyrteng-dalade-na-ka-thup-iohmyntoi-ong-u-ma-comingone-ymbon/,"2024-11-16 02:02:00"
1085,"Can Trump Order A Strategic Bitcoin Reserve? Exploring The Law","At the Bitcoin 2024 conference in Nashville, Donald Trump unveiled his proposal to establish a Strategic Bitcoin Reserve (SBR) for the United States upon his return to office. The plan has swiftly captured widespread attention, particularly in the wake of Tru…",https://bitcoinist.com/can-trump-order-a-strategic-bitcoin-reserve-law/,"2024-11-16 02:00:17"
1086,"“Neighbor Was Stealing Water From My Supply, So I Ruined Him”","Having an entitled neighbor who thinks they could get away with stealing from you is one of the worst people to live next to. This homeowner handled it in a way that sent a strong message without causing a huge rift.
The post “Neighbor Was Stealing Water From…",https://www.boredpanda.com/neighbor-stealing-water-revenge/,"2024-11-16 02:00:10"
1087,"Injective burns 11,000 INJ tokens: Targeting $51.90 next?","INJ's breakout and $280K burn fuel optimism, with sights set on the $51.90 target.",https://ambcrypto.com/injective-burns-11000-inj-tokens-targeting-51-90-next/,"2024-11-16 02:00:06"
1088,"Drugmakers see stocks tank after RFK Jr is nominated to oversee health department","US drugmakers saw their stocks tank on Thursday and Friday following the announcement that former independent presidential candidate and anti-vaccine conspiracy theorist Robert F Kennedy Jr is president-elect Donald Trump ’s nominee to lead the Department of …",https://www.newsbreak.com/share/3676399245344-drugmakers-see-stocks-tank-after-rfk-jr-is-nominated-to-oversee-health-department?s=a2&amp;share_destination_id=NTYwOTU3ODgtMTczMTcyMjExMTAyMA%3D%3D&amp;pd=03nN4mLU&amp;hl=en_US&amp;send_time=1731722111&amp;actBtn=bottomBar&amp;_f=app_share&amp;trans_data=%7B%22platform%22%3A1%2C%22cv%22%3A%2224.41.1%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_foryou_model_exp_24q4-v6%2Cns_local_strategy_24q4_exp-control%2Cns_foryou_blend_exp_24q4-v6%2Cns_pushv1-v7%2Cns_foryou_rank_exp_24q4-v1%2Cns_foryou_recall_exp_24q4-v3,"2024-11-16 01:55:37"
1089,"The best kitchen upgrades for the everyday cook in 2024","Someone got gift cards and not sure what to do with them? These accessories will help elevate the kitchen and cooking of anyone moving beyond the basics.
The post The best kitchen upgrades for the everyday cook in 2024 appeared first on Popular Science.",https://www.popsci.com/gear/best-kitchen-gifts/,"2024-11-16 01:45:03"
1090,"Cement makers are buying green power and private ships. Here's why","Rising demand notwithstanding, cement prices keep falling—pushing makers to bet on green power and private fleets to cut costs.",https://www.livemint.com/industry/adani-cement-sector-prices-demand-ultratech-cement-acc-ambuja-green-power-clinker-capacity-cost-cutting-ebitda-per-tonne-11731647926914.html,"2024-11-16 01:36:35"
1091,"NYC concerned about low reservoir levels after months of little rain","New York City officials are concerned about low reservoir levels after months of little rain, saying they may postpone repairs on a temporarily out-of-service aqueduct to bring more water into the stressed system",https://abcnews.go.com/US/wireStory/nyc-concerned-low-reservoir-levels-after-months-rain-115915840,"2024-11-16 01:26:26"
1092,"Investigation into Calgary water feeder main failure shows several causes","Preliminary findings from the City of Calgary’s investigation into why its most critical water feeder main ruptured earlier this year show that several different factors may have contributed to its catastrophic failure.",https://www.cbc.ca/news/canada/calgary/calgary-bearspaw-south-feeder-main-preliminary-findings-1.7385334,"2024-11-16 01:18:58"
1093,"Millionaire Bryan Johnson injects himself in attempt to ‘age backwards’. His face then ‘blows up’","Bryan Johnson is known for outlandish health treatments to regain the body of a teenager.",https://www.nzherald.co.nz/lifestyle/millionaire-bryan-johnson-injects-himself-in-attempt-to-age-backwards-his-face-then-blows-up/4SUNPHHFMBGVBNDX3OUSPKN3UE/,"2024-11-16 01:11:13"
1094,"Xi Seizes Role as Global Defender of Free Trade Against Trump","As Donald Trump threatens to impose tariffs on the entire world, Xi Jinping is once again wasting no time in positioning himself as the premier defender of the international trading system.",https://financialpost.com/pmn/business-pmn/xi-seizes-role-as-global-defender-of-free-trade-against-trump,"2024-11-16 00:51:23"
1095,"CBN warns banks against cash hoarding, diversion","The Central Bank of Nigeria has issued a stern warning to Deposit Money Banks over cash hoarding and diversion, stating that such actions will attract stiff penalties. In a circular dated November 13, 2024, signed by the Acting Director of Currency Operations…",https://punchng.com/cbn-warns-banks-against-cash-hoarding-diversion/,"2024-11-16 00:48:34"
1096,"Drugmakers see stocks tank after RFK Jr is nominated to oversee health department","US drugmakers saw their stocks tank on Thursday and Friday following the announcement that former independent presidential candidate and anti-vaccine conspiracy theorist Robert F Kennedy Jr is president-elect Donald Trump ’s nominee to lead the Department of …",https://www.newsbreak.com/share/3676399245344-drugmakers-see-stocks-tank-after-rfk-jr-is-nominated-to-oversee-health-department?_f=app_share&amp;pd=06E48PGR&amp;lang=en_US&amp;send_time=1731717778&amp;trans_data=%7B%22platform%22%3A0%2C%22cv%22%3A%2224.41.0.37%22%2C%22languages%22%3A%22en%22%7D&amp;sep=ns_foryou_recall_exp_24q4-v8%2Cns_foryou_blend_exp_24q4-v1%2Cns_foryou_model_exp_24q4-v9%2Cns_pushv1-v1%2Cns_foryou_rank_exp_24q4-v4%2Cns_summary_v1-v3%2Cns_local_strategy_24q4_exp-control&amp;s=i2,"2024-11-16 00:43:38"
1097,"Report corroborates on Samsung making Galaxy S25 ‘Slim’ to compete with iPhone Air","Recent rumors have strongly suggested that Apple is working on an ultra-slim version of the iPhone for next year that could be called the “iPhone 17 Slim” or even the “iPhone 17 Air”. While we are almost a year away from this product, it seems that Samsung is…",https://9to5mac.com/2024/11/15/samsung-s25-slim-iphone-air/,"2024-11-16 00:39:08"
1098,"New E. coli outbreak associated with hamburgers from restaurants in Minnesota","Health officials are urging people to contact their health care provider if they ate a hamburger, especially if undercooked, at a table-service restaurant in Minnesota since Oct. 31 and then developed diarrhea, particularly bloody diarrhea, in the following w…",https://www.foodsafetynews.com/2024/11/new-e-coli-outbreak-associated-with-hamburgers-from-restaurants-in-minnesota/,"2024-11-16 00:36:44"
1099,"Vehicle scanners at entry points to combat drug trafficking in Meghalaya","SHILLONG, Nov 15: All vehicles entering Meghalaya will be subjected to go through a scanning machine as the state intensifies its fight against the drug trafficking. Informing this after a state level meeting of the Drug Reduction Elimination & Action Mission…",https://thehillstimes.in/northeast/vehicle-scanners-at-entry-points-to-combat-drug-trafficking-in-meghalaya,"2024-11-16 00:35:00"
1100,"Calgary businesses react to Canada Post strike","Postal services grounded to a halt Thursday night. Canada Post workers across the country hit the picket line after a year of negotiations didn't result in a new agreement.",https://www.cbc.ca/news/canada/calgary/calgary-businesses-react-canada-post-strike-1.7384786,"2024-11-16 00:31:36"
1101,"Windward (LON:WNWD) Stock Price Up 0.4% – Here’s What Happened","Windward Ltd. (LON:WNWD – Get Free Report) shot up 0.4% during trading on Friday . The stock traded as high as GBX 125 ($1.58) and last traded at GBX 122.50 ($1.54). 47,161 shares were traded during trading, a decline of 68% from the average session volume of…",https://www.etfdailynews.com/2024/11/16/windward-lonwnwd-stock-price-up-0-4-heres-what-happened/,"2024-11-16 08:44:56"
1102,"The Le Creuset Sale: When Retail Hype Becomes A Double-Edged Sword","Shoppers queued for hours in freezing conditions, some as long as four hours. Tempers frayed & social media filled with frustrated posts & local police were called",https://www.forbes.com/sites/katehardcastle/2024/11/16/the-le-creuset-sale-when-retail-hype-becomes-a-double-edged-sword/,"2024-11-16 08:44:19"
